source	line	kind	text	feature_id	destination	disposition
first-generation-pack/.agent/specs/SPEC-001-core-domain.md	116	bullet	Domain errors must carry stable codes.	-	SPEC-013; SPEC-014; EP-015 through EP-020	requirement-or-governance-mapped
first-generation-pack/.agent/specs/SPEC-001-core-domain.md	117	bullet	Audit event intents must identify source, risk tier, consent gate, and denial reason without secrets.	-	SPEC-013; SPEC-014; EP-015 through EP-020	requirement-or-governance-mapped
first-generation-pack/.agent/specs/SPEC-001-core-domain.md	119	heading	Required Tests	-	SPEC-013; SPEC-014; EP-015 through EP-020	requirement-or-governance-mapped
first-generation-pack/.agent/specs/SPEC-001-core-domain.md	121	bullet	Unit tests for priority classification.	-	SPEC-013; SPEC-014; EP-015 through EP-020	requirement-or-governance-mapped
first-generation-pack/.agent/specs/SPEC-001-core-domain.md	122	bullet	Unit tests for privacy modes and Local Only Lockdown.	-	SPEC-010; SPEC-022; EP-006; EP-033	requirement-or-governance-mapped
first-generation-pack/.agent/specs/SPEC-001-core-domain.md	123	bullet	Unit tests for command source/risk/consent decisions.	-	SPEC-013; SPEC-014; EP-015 through EP-020	requirement-or-governance-mapped
first-generation-pack/.agent/specs/SPEC-001-core-domain.md	124	bullet	Unit tests for emergency stop behavior.	-	SPEC-013; SPEC-014; EP-015 through EP-020	requirement-or-governance-mapped
first-generation-pack/.agent/specs/SPEC-001-core-domain.md	125	bullet	Unit tests for typed error mapping.	-	SPEC-013; SPEC-014; EP-015 through EP-020	requirement-or-governance-mapped
first-generation-pack/.agent/specs/SPEC-001-core-domain.md	126	bullet	Property or table tests for deny-by-default cases.	-	SPEC-013; SPEC-014; EP-015 through EP-020	requirement-or-governance-mapped
first-generation-pack/.agent/specs/SPEC-001-core-domain.md	128	heading	Acceptance Criteria	-	SPEC-013; SPEC-014; EP-015 through EP-020	requirement-or-governance-mapped
first-generation-pack/.agent/specs/SPEC-001-core-domain.md	130	bullet	Domain crate/module has no infrastructure imports.	-	SPEC-013; SPEC-014; EP-015 through EP-020	requirement-or-governance-mapped
first-generation-pack/.agent/specs/SPEC-001-core-domain.md	131	bullet	All required domain tests pass through `./scripts/test-unit.sh`.	-	SPEC-013; SPEC-014; EP-015 through EP-020	requirement-or-governance-mapped
first-generation-pack/.agent/specs/SPEC-001-core-domain.md	132	bullet	P0/P1/P2/P3/P4 policy is encoded and tested.	-	SPEC-013; SPEC-014; EP-015 through EP-020	requirement-or-governance-mapped
first-generation-pack/.agent/specs/SPEC-001-core-domain.md	133	bullet	Local Only Lockdown behavior is deny-by-default and tested.	-	SPEC-013; SPEC-014; EP-015 through EP-020	requirement-or-governance-mapped
first-generation-pack/.agent/specs/SPEC-001-core-domain.md	134	bullet	No runtime feature is marked complete beyond domain policy.	-	SPEC-013; SPEC-014; EP-015 through EP-020	requirement-or-governance-mapped
first-generation-pack/.agent/specs/SPEC-002-data-model.md	1	heading	SPEC-002: Data Model	-	SPEC-013; SPEC-014; EP-015 through EP-020	requirement-or-governance-mapped
first-generation-pack/.agent/specs/SPEC-002-data-model.md	3	heading	Status	-	SPEC-013; SPEC-014; EP-015 through EP-020	requirement-or-governance-mapped
first-generation-pack/.agent/specs/SPEC-002-data-model.md	7	heading	Owner	-	SPEC-013; SPEC-014; EP-015 through EP-020	requirement-or-governance-mapped
first-generation-pack/.agent/specs/SPEC-002-data-model.md	11	heading	Linked Roadmap Phase	-	SPEC-013; SPEC-014; EP-015 through EP-020	requirement-or-governance-mapped
first-generation-pack/.agent/specs/SPEC-002-data-model.md	15	heading	Linked ExecPlans	-	SPEC-013; SPEC-014; EP-015 through EP-020	requirement-or-governance-mapped
first-generation-pack/.agent/specs/SPEC-002-data-model.md	19	heading	User-Visible Goal	-	SPEC-013; SPEC-014; EP-015 through EP-020	requirement-or-governance-mapped
first-generation-pack/.agent/specs/SPEC-002-data-model.md	23	heading	Non-goals	-	SPEC-013; SPEC-014; EP-015 through EP-020	requirement-or-governance-mapped
first-generation-pack/.agent/specs/SPEC-002-data-model.md	25	bullet	No production cloud database.	-	SPEC-013; SPEC-014; EP-015 through EP-020	requirement-or-governance-mapped
first-generation-pack/.agent/specs/SPEC-002-data-model.md	26	bullet	No remote sync for v1.	-	SPEC-013; SPEC-014; EP-015 through EP-020	requirement-or-governance-mapped
first-generation-pack/.agent/specs/SPEC-002-data-model.md	27	bullet	No vector indexing of every raw line.	-	SPEC-013; SPEC-014; EP-015 through EP-020	requirement-or-governance-mapped
first-generation-pack/.agent/specs/SPEC-002-data-model.md	28	bullet	No secrets in ordinary SQLite/plaintext config.	-	SPEC-013; SPEC-014; EP-015 through EP-020	requirement-or-governance-mapped
first-generation-pack/.agent/specs/SPEC-002-data-model.md	29	bullet	No destructive migration against real user data.	-	SPEC-013; SPEC-014; EP-015 through EP-020	requirement-or-governance-mapped
first-generation-pack/.agent/specs/SPEC-002-data-model.md	31	heading	Terms	-	SPEC-013; SPEC-014; EP-015 through EP-020	requirement-or-governance-mapped
first-generation-pack/.agent/specs/SPEC-002-data-model.md	33	bullet	**Profile Directory**: Filesystem directory for user-owned profile data.	-	SPEC-013; SPEC-014; EP-015 through EP-020	requirement-or-governance-mapped
first-generation-pack/.agent/specs/SPEC-002-data-model.md	34	bullet	**Transcript Chunk**: Append-only local raw text segment with offsets/metadata.	-	SPEC-013; SPEC-014; EP-015 through EP-020	requirement-or-governance-mapped
first-generation-pack/.agent/specs/SPEC-002-data-model.md	35	bullet	**FTS Index**: SQLite full-text index for searchable selected content.	-	SPEC-013; SPEC-014; EP-015 through EP-020	requirement-or-governance-mapped
first-generation-pack/.agent/specs/SPEC-002-data-model.md	36	bullet	**Vector Record**: Local vector entry for selected facts/summaries only.	-	SPEC-013; SPEC-014; EP-015 through EP-020	requirement-or-governance-mapped
first-generation-pack/.agent/specs/SPEC-002-data-model.md	37	bullet	**Secrets Vault**: OS-keychain-backed or encrypted secret storage boundary.	-	SPEC-013; SPEC-014; EP-015 through EP-020	requirement-or-governance-mapped
first-generation-pack/.agent/specs/SPEC-002-data-model.md	38	bullet	**Replay Fixture**: Sanitized deterministic transcript/protocol fixture for tests.	-	SPEC-019; EP-028; EP-029	requirement-or-governance-mapped
first-generation-pack/.agent/specs/SPEC-002-data-model.md	40	heading	Required Behavior	-	SPEC-013; SPEC-014; EP-015 through EP-020	requirement-or-governance-mapped
first-generation-pack/.agent/specs/SPEC-002-data-model.md	42	bullet	Define local app identity, worlds, sessions, Character Memory Profiles, routing profiles, command databases, Soul.md documents, aliases, triggers, timers, macros, scripts, packages, rooms, exits, zones, entities, quests, items, world bible rules, renderer assets/emits, soundscape bindings, transcripts, replay fixtures, memory facts, vector records, AI/token/privacy/voice/command/routing/telemetry/update/audit events.	-	SPEC-019; EP-028; EP-029	requirement-or-governance-mapped
first-generation-pack/.agent/specs/SPEC-002-data-model.md	43	bullet	Use SQLite for structured metadata once implemented.	-	SPEC-013; SPEC-014; EP-015 through EP-020	requirement-or-governance-mapped
first-generation-pack/.agent/specs/SPEC-002-data-model.md	44	bullet	Use WAL mode as target after SQLite integration.	-	SPEC-013; SPEC-014; EP-015 through EP-020	requirement-or-governance-mapped
first-generation-pack/.agent/specs/SPEC-002-data-model.md	45	bullet	Use FTS for searchable transcripts/notes/rooms/NPCs/quests/help docs.	-	SPEC-018; EP-027	requirement-or-governance-mapped
first-generation-pack/.agent/specs/SPEC-002-data-model.md	46	bullet	Store transcript text append-only with SQLite offsets/metadata.	-	SPEC-013; SPEC-014; EP-015 through EP-020	requirement-or-governance-mapped
first-generation-pack/.agent/specs/SPEC-002-data-model.md	47	bullet	Keep hot current-state cache in memory.	-	SPEC-013; SPEC-014; EP-015 through EP-020	requirement-or-governance-mapped
first-generation-pack/.agent/specs/SPEC-002-data-model.md	48	bullet	Durable writes are async and may lag.	-	SPEC-013; SPEC-014; EP-015 through EP-020	requirement-or-governance-mapped
first-generation-pack/.agent/specs/SPEC-002-data-model.md	49	bullet	Vector indexing is idle/background over selected facts/summaries.	-	SPEC-013; SPEC-014; EP-015 through EP-020	requirement-or-governance-mapped
first-generation-pack/.agent/specs/SPEC-002-data-model.md	50	bullet	Data export must be planned before production readiness.	-	SPEC-013; SPEC-014; EP-015 through EP-020	requirement-or-governance-mapped
first-generation-pack/.agent/specs/SPEC-002-data-model.md	51	bullet	Migrations must be safe and tested.	-	SPEC-013; SPEC-014; EP-015 through EP-020	requirement-or-governance-mapped
first-generation-pack/.agent/specs/SPEC-002-data-model.md	53	heading	Inputs	-	SPEC-013; SPEC-014; EP-015 through EP-020	requirement-or-governance-mapped
first-generation-pack/.agent/specs/SPEC-002-data-model.md	55	bullet	Domain entities.	-	SPEC-013; SPEC-014; EP-015 through EP-020	requirement-or-governance-mapped
first-generation-pack/.agent/specs/SPEC-002-data-model.md	56	bullet	Session events.	-	SPEC-013; SPEC-014; EP-015 through EP-020	requirement-or-governance-mapped
first-generation-pack/.agent/specs/SPEC-002-data-model.md	57	bullet	Terminal transcript chunks.	-	SPEC-013; SPEC-014; EP-015 through EP-020	requirement-or-governance-mapped
first-generation-pack/.agent/specs/SPEC-002-data-model.md	58	bullet	User profile files.	-	SPEC-013; SPEC-014; EP-015 through EP-020	requirement-or-governance-mapped
first-generation-pack/.agent/specs/SPEC-002-data-model.md	59	bullet	Package/import files.	-	SPEC-013; SPEC-014; EP-015 through EP-020	requirement-or-governance-mapped
first-generation-pack/.agent/specs/SPEC-002-data-model.md	60	bullet	AI memory summaries.	-	SPEC-013; SPEC-014; EP-015 through EP-020	requirement-or-governance-mapped
first-generation-pack/.agent/specs/SPEC-002-data-model.md	61	bullet	Audit events.	-	SPEC-013; SPEC-014; EP-015 through EP-020	requirement-or-governance-mapped
first-generation-pack/.agent/specs/SPEC-002-data-model.md	62	bullet	Diagnostic bundle requests.	-	SPEC-019; EP-028; EP-029	requirement-or-governance-mapped
first-generation-pack/.agent/specs/SPEC-002-data-model.md	64	heading	Outputs	-	SPEC-013; SPEC-014; EP-015 through EP-020	requirement-or-governance-mapped
first-generation-pack/.agent/specs/SPEC-002-data-model.md	66	bullet	Persisted metadata.	-	SPEC-013; SPEC-014; EP-015 through EP-020	requirement-or-governance-mapped
first-generation-pack/.agent/specs/SPEC-002-data-model.md	67	bullet	Append-only transcript chunks.	-	SPEC-013; SPEC-014; EP-015 through EP-020	requirement-or-governance-mapped
first-generation-pack/.agent/specs/SPEC-002-data-model.md	68	bullet	Search results.	-	SPEC-013; SPEC-014; EP-015 through EP-020	requirement-or-governance-mapped
first-generation-pack/.agent/specs/SPEC-002-data-model.md	69	bullet	Export bundles.	-	SPEC-013; SPEC-014; EP-015 through EP-020	requirement-or-governance-mapped
first-generation-pack/.agent/specs/SPEC-002-data-model.md	70	bullet	Replay fixtures.	-	SPEC-019; EP-028; EP-029	requirement-or-governance-mapped
first-generation-pack/.agent/specs/SPEC-002-data-model.md	71	bullet	Redacted diagnostics.	-	SPEC-019; EP-028; EP-029	requirement-or-governance-mapped
first-generation-pack/.agent/specs/SPEC-002-data-model.md	72	bullet	Backup files.	-	SPEC-013; SPEC-014; EP-015 through EP-020	requirement-or-governance-mapped
first-generation-pack/.agent/specs/SPEC-002-data-model.md	74	heading	Error States	-	SPEC-013; SPEC-014; EP-015 through EP-020	requirement-or-governance-mapped
first-generation-pack/.agent/specs/SPEC-002-data-model.md	76	bullet	Database unavailable.	-	SPEC-013; SPEC-014; EP-015 through EP-020	requirement-or-governance-mapped
first-generation-pack/.agent/specs/SPEC-002-data-model.md	77	bullet	Migration failure.	-	SPEC-013; SPEC-014; EP-015 through EP-020	requirement-or-governance-mapped
first-generation-pack/.agent/specs/SPEC-002-data-model.md	78	bullet	Schema version mismatch.	-	SPEC-013; SPEC-014; EP-015 through EP-020	requirement-or-governance-mapped
first-generation-pack/.agent/specs/SPEC-002-data-model.md	79	bullet	Profile directory inaccessible.	-	SPEC-013; SPEC-014; EP-015 through EP-020	requirement-or-governance-mapped
first-generation-pack/.agent/specs/SPEC-002-data-model.md	80	bullet	Secrets vault unavailable.	-	SPEC-013; SPEC-014; EP-015 through EP-020	requirement-or-governance-mapped
first-generation-pack/.agent/specs/SPEC-002-data-model.md	81	bullet	Backup failure.	-	SPEC-013; SPEC-014; EP-015 through EP-020	requirement-or-governance-mapped
first-generation-pack/.agent/specs/SPEC-002-data-model.md	82	bullet	Export failure.	-	SPEC-013; SPEC-014; EP-015 through EP-020	requirement-or-governance-mapped
first-generation-pack/.agent/specs/SPEC-002-data-model.md	83	bullet	FTS/index backlog.	-	SPEC-013; SPEC-014; EP-015 through EP-020	requirement-or-governance-mapped
first-generation-pack/.agent/specs/SPEC-002-data-model.md	84	bullet	Corrupt transcript chunk.	-	SPEC-013; SPEC-014; EP-015 through EP-020	requirement-or-governance-mapped
first-generation-pack/.agent/specs/SPEC-002-data-model.md	85	bullet	Attempted write to real user data from test.	-	SPEC-013; SPEC-014; EP-015 through EP-020	requirement-or-governance-mapped
first-generation-pack/.agent/specs/SPEC-002-data-model.md	87	heading	Data Rules	-	SPEC-013; SPEC-014; EP-015 through EP-020	requirement-or-governance-mapped
first-generation-pack/.agent/specs/SPEC-002-data-model.md	89	bullet	Every persisted record has versioning where future schema drift is expected.	-	SPEC-013; SPEC-014; EP-015 through EP-020	requirement-or-governance-mapped
first-generation-pack/.agent/specs/SPEC-002-data-model.md	90	bullet	Pseudonymous IDs are used for logs/diagnostics.	-	SPEC-019; EP-028; EP-029	requirement-or-governance-mapped
first-generation-pack/.agent/specs/SPEC-002-data-model.md	91	bullet	Secrets stored only in Secrets Vault.	-	SPEC-013; SPEC-014; EP-015 through EP-020	requirement-or-governance-mapped
first-generation-pack/.agent/specs/SPEC-002-data-model.md	92	bullet	Test data uses temp directories.	-	SPEC-013; SPEC-014; EP-015 through EP-020	requirement-or-governance-mapped
first-generation-pack/.agent/specs/SPEC-002-data-model.md	93	bullet	Migrations are append-only history.	-	SPEC-013; SPEC-014; EP-015 through EP-020	requirement-or-governance-mapped
first-generation-pack/.agent/specs/SPEC-002-data-model.md	94	bullet	Transcript chunks are not rewritten.	-	SPEC-013; SPEC-014; EP-015 through EP-020	requirement-or-governance-mapped
first-generation-pack/.agent/specs/SPEC-002-data-model.md	95	bullet	Retention/export/deletion policies must be documented.	-	SPEC-013; SPEC-014; EP-015 through EP-020	requirement-or-governance-mapped
first-generation-pack/.agent/specs/SPEC-002-data-model.md	96	bullet	Package/import assets must record license/provenance.	-	SPEC-013; SPEC-014; EP-015 through EP-020	requirement-or-governance-mapped
first-generation-pack/.agent/specs/SPEC-002-data-model.md	98	heading	Security Rules	-	SPEC-010; SPEC-022; EP-006; EP-033	requirement-or-governance-mapped
first-generation-pack/.agent/specs/SPEC-002-data-model.md	100	bullet	Secrets must not be stored in plaintext SQLite or profile files.	-	SPEC-013; SPEC-014; EP-015 through EP-020	requirement-or-governance-mapped
first-generation-pack/.agent/specs/SPEC-002-data-model.md	101	bullet	Sensitive data must be redacted from diagnostic bundles.	-	SPEC-019; EP-028; EP-029	requirement-or-governance-mapped
first-generation-pack/.agent/specs/SPEC-002-data-model.md	102	bullet	Imports must prevent path traversal.	-	SPEC-013; SPEC-014; EP-015 through EP-020	requirement-or-governance-mapped
